"person","sequence_id","coin","start","sequence","dataset"
"MaraBialas",5,"2EUR","h","ttxhxtxxxhhthhxxxxxxthtxxhhxhhxttxtxhtxhxhhxhxxxtthxtxhthhthxhtxxxhhtxxhtthhxhththxhhxhtxttxhhxxtxhxxhxttttxtxhttxtxxtttthxxhhhthxhtthhtxxtxthxhxhxxxtxxhhtthhth","Marathon-MSc"
"MaraBialas",6,"2EUR","t","tthtxhxxhhxxxhttthhxththxhxtxhxhhhhtxhxhxxxttxhhtthththttxxxxxxhhhttxthhxxhxttttxhthxhhhhxxxtthxhhxxxhxhhtxtxthhhttxxxxhhthhxthxtthxxtxhhttxtxhttxhthxxxtxh","Marathon-MSc"
"MaraBialas",7,"2EUR","h","hhxtttxhxtxhxhxthhththhthxhhhhtttxhhxtttththtttxxxttxttththhtxxthtxhhhxhxthhttttxxhhxtxxxhhhtttxhhhxxtxxhtxxtttxxxhhhhxttxxxxtxhtxhhxhtxthxhhtxht","Marathon-MSc"
"MaraBialas",8,"2EUR","t","xxthxhtxhhhthxhhhttxttxxthtthtttthhhxththhthxhxtxtxxtxthhhthhtxtxhxhhtthhttxxxhtxtxttxhhxtthxxxxttttxxhhhtxtxtthhhhhhhxhtththhhxthththt","Marathon-MSc"
"MaraBialas",9,"2EUR","t","xtttthhthhxxhhxhhhhhhxhxxthhtxxttttthhhttttththxtxhtthtthtxttxttxhthxhxhtxxtxhthhtxhtxxhthhhxxxhhhxtxxththxthhhtthhhxxxtxtthxhhtthhhth","Marathon-MSc"
"MaraBialas",10,"0.50EUR","h","hhhthhxttttxtxhxxthxxhthtthhtxxthttxhthhttthttxxhxxhhxhttxxttththhhxhxxhhhxxhthxxththtxhthxxhtxthxtttxhttxtxhhxththxhhhtttxxhttxhhxhhhttth","Marathon-MSc"
"MaraBialas",11,"0.50EUR","h","hthhthtxthtxxxttthxthxttxthxthxthxthxthhhtxtxxhhhhtthxxtxtthtttxhtxxtttxhxhhhthhhxtxtxxhthxxhhhxthtttxxxhhxhxhthhhtxhxhxhhthhxxtthtthtxxhxhxttt","Marathon-MSc"
"MaraBialas",12,"0.50EUR","h","xhxhxxtxxhthtttttttttxhtttxhtththxhtthhthhthttxxhtthxthhhhtttxxhthhxhxxthxhxthttxxtthxhtxxthhhxxthhtxttxxxtxttxxhhthhhxttxththttxtxhhtxttt","Marathon-MSc"
"MaraBialas",13,"0.50EUR","h","htxhhhhtxhxhxxthxhtxtthhhhxhthhhttthhhxhhttxxhhxxxhhxthxhtxthhxhhxxhhhhhxthtxxthhxxttxhxtxttxthxhtttxxtxttxtxhxhxhthhttxxxhthxxthxhxhxxxhtxttxhthhhxxxht","Marathon-MSc"
"MaraBialas",14,"0.50EUR","h","htxxtxtttxhxtxtxhxtxtthttthxtxxtthtxxhhhhtxthxhtthxhxxhhxhxhttxthtxhhttxxxtthhxxttthtxhxhhtttxxtthxtththxhthhhhxthttxxhhhhtxxtxhxhxhtxtxxttxtxhhtxtxh","Marathon-MSc"
"MaraBialas",15,"0.50EUR","h","ttthhhhhxtthtttxhhxtxhhhhhhhhxhhhthhhhhhhhxtxthhtxhtthhhxhttttttxtthxhthxthxxthxhtxttttxxhxthxxhxtththxhxxhthhhthxthtttththxhhh","Marathon-MSc"
"MaraBialas",16,"0.50EUR","h","txxxttthxththtttthxtxthxxxhhththhtxthhtxxttxthhxxhhhthhxtxhxtxthhttxhtxhhhhthtttxhtthhhtxhhtxhhthxhhtttthtxxxxxttthtthhhxthhxhhhhhhh","Marathon-MSc"
"MaraBialas",17,"0.50EUR","h","txthxhtxtxtxtthxxxhhhhhttthhhxthhxhxttttxhxhhttthtttxxxthtthxhhthtttxtththxxhttxttththxhhttxhththttthxxhhhtthhttthhxttxttthhhtt","Marathon-MSc"
"MaraBialas",18,"0.50EUR","t","txxttttttxhhtxhththhthtxxhtttttxxtxtttxhthtttxhttxthththxhhhttxxthxtxthtxttxttxxtxhxthtxthxxtxtxxthxxtxxthxhhhxtxxhxxtttxthtxxhhxxxxhxxxxxtxxtxhttxxxxtxxtxttthhxt","Marathon-MSc"
"MaraBialas",19,"0.50EUR","t","thxxxxhxxhxtxthhxhthhthhthhhxxthhhhhxththttthhhxhhhxthhhxthh","Marathon-MSc"
"MaraBialas",20,"10CZK","t","thhthx","Marathon-MSc"
"MaraBialas",21,"10CZK","t","xhxhtthhxhxtxhhtxxtxxhtttthhtxxxxhhtttttxtthhthhhhhhhthhxhxhhtxhthxtxxthhtxhxhxhxxhxxhxhhhhththhxthttthtxhthhxhthttxtthhhtttthhxtttxxhxxh","Marathon-MSc"
"MaraBialas",22,"10CZK","h","xhtxhttxhhhhxttthxhhthtthxxhhxhthxxxxhxxxttthhhxhtxhxthxththhxxxttxxxxhxhhxththhhxtttttttthhtttthhhhxtthxxttthhhhhhhxxthhhxthttxthhhhtth","Marathon-MSc"
"MaraBialas",23,"10CZK","t","hhhtttthttthhthhxxhtxxhxhthhthhhhhxhthhhhhxthhtxtthxttthtxttxhthhxthtxtthtxhxthttxthxtttthtttthhxhxxthxthtthtthxhtxhtxhxtxhtht","Marathon-MSc"
"MaraBialas",24,"10CZK","h","xxxhxxxtxhxxtthththhhxhttxxtxhxthtthtthhhhthttxttttxtttthhxxthtthtxthhhtxhhhxxxttxxttxtxxhxhthhtthttththhxttttttxxhtxthtxtthxhxttxtxtthxxhtt","Marathon-MSc"
"MaraBialas",25,"10CZK","h","htthhxhxhtxxhtxtttthxttttxhhtxxhthtttxhthhthhthhhhthtthxhhhtththhhxtxhhhxtxxtxxthtthhxxhhxhhxhttthttxhhhhxhhthxxxhhhtththhththxh","Marathon-MSc"
"MaraBialas",26,"10CZK","t","hxhtthxxtthhthhxtthttttxthtxthththtxxhtthttthhhttthhthttthxhxtxtxhxxhthtthhtxxhttttthtttxhhtxtxttxhhxtthhxhhxtxhxhtththtxhttth","Marathon-MSc"
"MaraBialas",27,"10CZK","h","xhxxxhtxtxhttxtthxhhxthhhhhhxxtxthhxtxhtxthhxhxxxthttttxhxttxhhhtxhhxxhttthhxxhxxxhthhxhhhtthttthhxhtxttthtxtthhhthtthhhhtttxtttxttththt","Marathon-MSc"
"MaraBialas",28,"10CZK","h","htxhhttxxtxxxhththhxttxthhxxtxhhhthxxtxhhhthhhxtttxxhththtxxttthhhhxxhtttxhhxxxthtthxthhhtthttxhxxtthtthtthxhhxxhthhxthtthhhttxxtthhtxtt","Marathon-MSc"
"MaraBialas",29,"10CZK","t","tthththhhhxxttthhththxhttxhxhxxhtxtxhhhhtxthtttttxthxhhxhtthtxxxhxtthxthhthxxtxtthtththxhhhhhhhthtthxhthxtthxhtxthxxtthxhtxttttxhtt","Marathon-MSc"
"RoyMichaelMoore",1,"0.20EUR","t","txhhtxxxhxxhhhxthhhtxhhhhhhxtxttxhhhhxhhhhtxhhxhttxtxxtxhhhhtthxhhxhhttxtxthhtxxtttthxtthttxhthhtthxhtthtthxhhhhhhhxtxttxhhhttttxxhxxhh","Marathon-MSc"
"RoyMichaelMoore",2,"0.20EUR","t","xxxtxhtxtxtttxxhhhtththxttttxhhtthtththttttttthtxhhthhtxxtxttxhxttttxthtthhhhttthtttthhththhxthhhhhhtthtthhtthhhhxththt","Marathon-MSc"
"RoyMichaelMoore",3,"0.20EUR","t","xthhthxhtthhtththtthttthhhthhthtthhhtthhxhhhtxthhhtxhhhtthhxhhhthtthttthhxxthxthhhhththththhthhthhhthtththhht","Marathon-MSc"
"RoyMichaelMoore",4,"0.20EUR","t","tttxhttttxhthhhhtthxttththhhtthhtthttthttxtthhtxxhhhthhththhxhthtxtthhhhtthhtxttxtttthtttthhhhhttthtthtthxttxhth","Marathon-MSc"
"RoyMichaelMoore",5,"0.20EUR","h","thxthttxhhttthttthhtthhttththxhxthhthxthhtxttthxthththtthhthhhtxthhxthhttxxtthtxxthhhtthtxhthxhttthxthhhthttthhthhht","Marathon-MSc"
"RoyMichaelMoore",6,"0.20EUR","t","ttttttthtthhhhhthhthhttthttxttthhxhthhhxhtxthxhhhhhhthxhhthtthhhhxxhtxtxthhtthhhthhtthhthxhxttthhhttttthttxtxttxtht","Marathon-MSc"
"RoyMichaelMoore",7,"0.20EUR","h","ttthhthhtttthhtthttththtthhthhhhhhhhhtthththhhxhtxxhthhtthhhthtthhtththtxhhttxttthtxtthttxtthhhxtthhtttttttxt","Marathon-MSc"
"RoyMichaelMoore",8,"0.20EUR","h","httthhhtthhthxtthtthttttthxhthhthhthhtthhtthttxtxttthtxtxthhthtthhxxttthttttththhhtxttttthtxxthtttxhhhttthththhxt","Marathon-MSc"
"RoyMichaelMoore",9,"0.20EUR","h","hhtttthxhhhtttthhhxhhththttttxththtxthhhhhtthtxthtthhtxthtxthhhthhthhhttxttthhthhttxtthhxhhtxtxxhhhxxhhttttthtttthh","Marathon-MSc"
"RoyMichaelMoore",10,"1EUR","t","hxtthhthttthtttththtttttxxxtxthtthhththttttxhtththtthhxxxthhhxtxtxhtthhtthhttttthxhthhxhhthhthtthtxhhhhttthhtxttttth","Marathon-MSc"
"RoyMichaelMoore",11,"1EUR","h","htthhtxhhhtthhthhthhthhthttthhhttthththttthxtxxhthhhththhhhttttththxhhtththttxthhhxthtxthtttthttthhhhththhht","Marathon-MSc"
"RoyMichaelMoore",12,"1EUR","t","thtthttxxhhhhtttththtxtttttthtthhtttxhtxthtxhttthxhttxtththtxxttththhxxhthttxhhthhhhhhthxxtxhhhtthttththxthhxhtthhhttt","Marathon-MSc"
"RoyMichaelMoore",13,"1EUR","h","thttthxtththhthhhhthtthxxtttthhxthtxthxtttthhthhtxtththxhhhtxhtttxthhhhthhhhhttxttthhxhhhttttxhtthhhtttthttxtththh","Marathon-MSc"
"RoyMichaelMoore",14,"1EUR","t","tthththtththhhhhhttxhhxthhthhtttxthhtthxhhhhtxxtxttthttttththththttthhxhtthxthhttthhhhhtttxtthhthxthhhhhtthhxthh","Marathon-MSc"
"RoyMichaelMoore",15,"1EUR","h","htxttttthxtttthhhtttthxtthhhththttttxhhthttttxtthtthxhththttttthttxhthhttttxhxtxttthhhtthxhxthhhhhtxtttttxthhththt","Marathon-MSc"
"RoyMichaelMoore",16,"1EUR","t","hththhhthhhthxhhthhhhthxthhtttxhtttttthtthxhhxhhhthhtttthhttxhttxhxthththhxtthxttthxtthhhhtttthttxhhhttttxtthtxxhhh","Marathon-MSc"
"RoyMichaelMoore",17,"1EUR","h","hhhttthtttxxhxtthhtxhxhxxhtttttthhthxhhxthhtxttxthhxhxhtttthxhtthtthxtttthxxxtxttthhxtthhtttttththtxhtthhxthxhtthhxhthhthttt","Marathon-MSc"
"RoyMichaelMoore",18,"1EUR","h","hhhhhtththhhhhhhhhhththttthtththtthhxtthtthtthxhhhtttththttthhthxhhhhxtthhthhhhtthhhhxtthhthhhhxhthhthhhht","Marathon-MSc"
"RoyMichaelMoore",19,"1EUR","h","xthhhththhthhhtthhttttthhttxxthhttxtttthhhhxhthttttxttthtxthhxhhxhhhxhxxtxttthtxtthhtthxtxtttthhhxhhhhxthhhxhhhtxttthhht","Marathon-MSc"
"RoyMichaelMoore",20,"0.50EUR","t","htthhthhhtttttthttxtthxhxtttxthhthhthththhhtthhtthhhxthhhttttxxththttthttxxhttthttttxthhhxhhhxhhhthtxxhtthhxththttt","Marathon-MSc"
"RoyMichaelMoore",21,"0.50EUR","t","ththhttthxtttxhtthttthhhhhtthtttttttttththxtxhttxttttxtththttthhttthhtthtthhththhthxhhhhthtthhhhtthhttxtxxxhxthh","Marathon-MSc"
"RoyMichaelMoore",22,"0.50EUR","h","thhthxtththtthtxhtttthhhhhthhxhhthhhthtthhtthhttthhttthxhthhhththxhttxhthhttxxthhtxhtthttttttxttxhttxxhtthtththth","Marathon-MSc"
"RoyMichaelMoore",23,"0.50EUR","h","hhhhhhhhhthtthhhhththhhxhhxxthxhhthtthxttthtxxtttxxhhhhhtxthhthtthxxththhxththxthhhthhxhhtxtxtthhtththttxtxthhhttttttth","Marathon-MSc"
"RoyMichaelMoore",24,"0.50EUR","t","thtthttttttthxthxttthhththhhtthtxhxhhxtthhhhthtttthxhththtthhttththhtxtttthtttxthxthhhthxttthhhtthxxthhttxhxtthhhh","Marathon-MSc"
"RoyMichaelMoore",25,"0.50EUR","t","hhhhxxtxhhhtthhtttththhthhhtxthhthxhhhxtttthttxtxxxhhhtxxhthtttttthtttthhtthttthhhhxhthhthhthhhxththxttxhxhhxtthttthht","Marathon-MSc"
"RoyMichaelMoore",26,"0.50EUR","t","hhhhhhxhhhthhhtttthhhhttthhhhhtxhhhtthththhhtttttththxthhtxtthhthhttxhhhhhhhhhhhttthhttxhhxttxhhtthhhhhxhhtht","Marathon-MSc"
"RoyMichaelMoore",27,"0.50EUR","t","tthttthttthhhxhtxhhthtthhtttthhthhtxttxhhttththhhttthhhxxhtthxttxtthxtthhttxhxhhhhtttttxxhhhxhhxthhxhhtthttthxtthhhth","Marathon-MSc"
"RoyMichaelMoore",28,"0.50EUR","h","xhhttxhthtxhththhtthtttthhhhxhhhxtthhttttttxhttttttttxhhtxtthtxxthxhttttthhthhtthhhthtttththtthxhhtxhthxhhhhxtttthxh","Marathon-MSc"
"RoyMichaelMoore",29,"0.50EUR","t","tthxhttthtthttthtthhhhhtxththhthhthttxthhhthhthttttxthhxthhxhhhttxthtthxhtxhhhtxtthhtxxhhhtthtthxtthhhtxhhttxhttxhth","Marathon-MSc"
"RoyMichaelMoore",30,"2EUR","t","hthhtthtxththhthhhhhhtxthhhtxthhthtthhhhththhthhthhththhtxthxhhttthxtttxxhhxhhhtxhhtxthhhhthxthtxthtxttthtxhththtth","Marathon-MSc"
"RoyMichaelMoore",31,"2EUR","t","hhttxttttttthhtthhhtxhttthxtththtxhtttththhthtxhhthhttthtthhhthhxtxtxhhttttxhttththtxhxthhhttxttthhthtxhtthhthhth","Marathon-MSc"
"RoyMichaelMoore",32,"2EUR","t","xhtthhhttthhxhhtthhhhttxhhhhtttxhththhxhttttthxxxhhhxhthhttxxhhhhhthttxhthhhhhhhththxhtthxtxhtxxhxhxthtththhhthhthhthhh","Marathon-MSc"
"RoyMichaelMoore",33,"2EUR","t","thtthhhttthxhhhthhthttthxththhtttththhxhttxththththxthtthththhthththtththhxttthttthhtxhthhhhhhxtxthhhthxhthhth","Marathon-MSc"
"RoyMichaelMoore",34,"2EUR","h","ththtthhhtttththhxhttxhthhtthhhtthhxtthttxhthhthhthxhhthhxttthxhtthhxththtttxhhhhhhhthhhhhhhhthhttxtttthtthtxtt","Marathon-MSc"
"RoyMichaelMoore",35,"2EUR","t","hthhhttttthttththhhthttthhhxthhhttttthhththtttxhhhhhtthtxhhxxhhhhhhhhhhxttthxthxhthxtttttthtttthhthxhthttthttxh","Marathon-MSc"
"RoyMichaelMoore",36,"2EUR","h","hththtxtthhththhhhthxhhhxhhxttxttthtthhtxhthhxtthhhttthhthhttxxthhtthhtththttthxhtxtthhhttthtxhhtttttxtthhttthhht","Marathon-MSc"
"RoyMichaelMoore",37,"2EUR","h","httthhththttthhhtxthhtthtthhhhttthttttththhttthttthhxttththttthhhhxttththhhhttxthhhttththhtththhhhtthhtxh","Marathon-MSc"
"RoyMichaelMoore",38,"2EUR","h","htthhtttthtxthttthhhhxthttthththxththxhxtttthththhhhhthtxhhthttxththhtthhthhtxthxhththttththhthhhhhhxttxtthhhht","Marathon-MSc"
"RoyMichaelMoore",39,"2EUR","t","httthhhhthththtthttxttxhthhthhthhhthhthhttttthtttttttxhhttththxhhhhtththhhxxtthhttthtxhtxtxthththxthttttththtxh","Marathon-MSc"
"SjoerdTerpstra",1,"0.50RON","h","thxhhtthhththttxthxhthxttxxhhhhtxttthhxxhtxhtthtxtttxhxxxtthttthhtxhhhxxtttxthhhhhhhhttxxthxttxttthhththxxhtxxhxhhttxxhxhthtxththhtxh","Marathon-MSc"
"SjoerdTerpstra",2,"0.50RON","h","hxhhhhtttththxhtxhhhxhhhthxtthhhhttxhttthttxhthhthhthxhxthhhtthhhxtthhhxtttttthhxxtthxththttthhxhhtttthhthhhhtxxthttxt","Marathon-MSc"
"SjoerdTerpstra",3,"0.50RON","h","hhththththththttxtthhhhhthhtttttthhthtthhthttthhhthtxttththxthtttttxhthxhthxhthhhhhhxthhhhtxxxhhhtthhxxxthttxtxhthh","Marathon-MSc"
"SjoerdTerpstra",4,"0.50RON","h","hxttxhtthhhxxhtththxhthhtthhthtxtttthhxtxhhhthhxttttthxhxthhhhhtttthhhthhthxhhhtttthhthhttttxttxxhthttthtxxxhhhhxthhtht","Marathon-MSc"
"SjoerdTerpstra",5,"0.50RON","h","hththththtxhthhthhthtttxxthhthhthtthhthhththtthhthtttthhhhthhtthtthxxhthttxxtthhththtxtthxthhhhhhttthxxthttttxth","Marathon-MSc"
"SjoerdTerpstra",6,"0.50RON","t","hththxtxtttttththxhhxtxthttthhhhhhthththttthhththhttxhtxtthhhhhhhtttxtxhhhtthhhtxttthththtthxttttxxthhhhhxtttthhth","Marathon-MSc"
"SjoerdTerpstra",7,"0.50RON","h","ththttthxhhtttxhthttthhhhhxxhhhththxhhtthththhhhhhttxtthhtxtxhhxhhxtxtxhxhthhttttttxxhtthhthhhhttttxhthhhthhttthttth","Marathon-MSc"
"SjoerdTerpstra",8,"0.50RON","h","hxtxxtttthhxthhhththhhhththhhttxxhhthhththxhthxhhthhhxtthhtthhtthhhtxttththhxtxhttxhhtthxthhhhhthhhthhthhtthxhhttth","Marathon-MSc"
"SjoerdTerpstra",9,"0.50RON","h","hxhtthhtththxhthhxhxhtththhxhthhxhhthhtthxthttxhthhhhththtxtthhthtxhtthhxhhtthtxtththhhhtxthththhttxhththttthhhhxtt","Marathon-MSc"
"SjoerdTerpstra",10,"0.50EUR","t","thththttxhhxththxhhhhthhtttthttthhhxhhhhhttthttthttttthxhthttxththhhxhhhxxthhthhtthhhhhtthhthttxxhhtttxhxhtththhxxt","Marathon-MSc"
"SjoerdTerpstra",11,"0.50EUR","h","thhtttxthtxhhtthhxthttthhhthxhxhthttttthhhtthhtxxhxhhththtxhhhtttthtttxxtththxhhxththhhthhhtxhthxhhttthxhxtttxhxtxhhthxht","Marathon-MSc"
"SjoerdTerpstra",12,"0.50EUR","h","tttxtxhhhttttththhhhhhthttththxhhhhhttxxhthhhhhthtxtthhhtxtxhttthttthxthhtxxhhhhtththxhtthxhhtxthhhhhxtttthtxtxththtxxt","Marathon-MSc"
"SjoerdTerpstra",13,"0.50EUR","h","ththhththhhthhxtxthhtxhhthththtxthtthxtxtxhththhxthhxttthtttttxttthhhxhththhxtthtthttthtttxhhhhttthtthhthhhthttxtxh","Marathon-MSc"
"SjoerdTerpstra",14,"0.50EUR","h","thttthhhthhhhttthxhhtthtttxxhtxhhhhtthhxhhthxhtthtxhxxthtthtthhttxhhxxxhhxhttxthhtxhhxtthhhxththhhthhtxthtthxhxxtthhhhxhhxhxh","Marathon-MSc"
"SjoerdTerpstra",15,"0.50EUR","t","hhthhhtthhtttttttthhhxhtthhtthhthttxhththhhththtxhhhththhxtthttttttxhttthhxhthhttthttttttthththhhhthhttttxh","Marathon-MSc"
"SjoerdTerpstra",16,"0.50EUR","h","hhhxhthttxhthtthxttthtthhhtthttththttxtthththtthhhththtttttxtthhthhhthhxhttttthttthththtththttxthhhxxttthxthxth","Marathon-MSc"
"SjoerdTerpstra",17,"0.50EUR","h","thttthhthtthhxtthhxhthhhhttttxttxthththhthhhttttthhtthhhtththxhhtththxthhxthttxtxtxthhhxhhtxthththtthtxxhhtthhhhxxtt","Marathon-MSc"
"SjoerdTerpstra",18,"0.50EUR","h","tthhhhhhhttthttxhttttttthtxthhxtthtxhhxhththhthtxhhtttthhxththhtttxxtthttxtxhthhhhtxttxxhhhhhtxhhhxthhhhthxttttthhttt","Marathon-MSc"
"SjoerdTerpstra",19,"0.50EUR","h","xhhthhthththththtthtttxtththhthththhhthxhxhtttthxhhhxhhttxhhththhhhthtttthtxtthhthhxhtxhhthhhxttthtthhtxthhhhhhh","Marathon-MSc"
"SjoerdTerpstra",20,"2EUR","t","ttxhththttxtxhhththhhtxhhthtxhtthhhttttttttthhxhtthttttttttthttxhtxxththhhhthxhtxhhttttthhhhththxhhhttthhthtttth","Marathon-MSc"
"SjoerdTerpstra",21,"2EUR","t","txhthtttthhtthtthttthtthtthttthhhtthththxxhhhhhxtxhtthtxhhhthhhtthtxhttthtxthhttthhttthttxhtththhxhththhhxthhth","Marathon-MSc"
"SjoerdTerpstra",22,"2EUR","t","hxhhthxxhhhhhttxtttxttthhhttthhhhhhhhhhhhthxhthttththhthxthttthtxxthhxthtththhhhxhthhtxhthttxtxttthhthttthttthxxthxht","Marathon-MSc"
"SjoerdTerpstra",23,"2EUR","t","xhxhhhthhxtthxhthhxxhtthhttttttttthhxhthththhhtthtthxthhhtthhhhhtthhtththhthtttthhhttttxthxtttthhttthhhthhhhxhh","Marathon-MSc"
"SjoerdTerpstra",24,"2EUR","h","txtxthhthtxhxhttttttthhxhthhthhxttththhthhhtthxthtthhhhhthhhtttthtthhhhhttxthhhhhttxxtxhxhththhxhtxhhhttthhhththtxh","Marathon-MSc"
"SjoerdTerpstra",25,"2EUR","t","ttxhthhthththththhtxtthtthhxhxhhhhxthhxhhttthhthttxthxhxhtxththxthtttxhhhhtttththhhhthhhttxthtttthhhthxhtxhhhththtt","Marathon-MSc"
"SjoerdTerpstra",26,"2EUR","t","ththtthtthhhthxhxthxhththxttttxtttxhhhhhhhtthhhtthxhtxthtttthttxttxxtttxhhtttthhhhhxttthhthhhtthxthththhththtthtxht","Marathon-MSc"
"SjoerdTerpstra",27,"2EUR","h","ttxhthhttttxttththttthtthhhhhxhtxhtthhththxxthttxhhthtxhthhttttthhthhhtthttttxthhttththtttxhthxthhhthhtxhhhhhtth","Marathon-MSc"
"SjoerdTerpstra",28,"2EUR","t","thtttxhhhhtxxthxhtthhthxtxhthhhhththxhhthtththhxhthhhththhtththtthhhhxtxthhtthhththhhhhhtthhhxxtthtthxtthhtththxth","Marathon-MSc"
"SjoerdTerpstra",29,"2EUR","t","thxhhthhhhttthttthtththtttthttthhxhttthhhhtxhxhhxxxhhxthtxthhhtthxhhttttxtthhththhxtxtttxtthththtthhhhhttthtxthhhth","Marathon-MSc"
"SjoerdTerpstra",30,"1CAD","t","txxxtthhhhhthtttttthtttxhhhhthxtthhhhthhttththhttthhhttthhthhhhhtttxtxthhhtthtthxhttxxhhhtthtxxhhxhxhthhttthtthhht","Marathon-MSc"
"SjoerdTerpstra",31,"1CAD","t","thhhhthhtthxhhttththtththhtthhthhxttthxttthhthxhthhxttxtxhhxhthhtthhtxhtxhthhxtthtthxhhtthtththhhhtththhtthxhhthh","Marathon-MSc"
"SjoerdTerpstra",32,"1CAD","t","hthttthxxthhhxhtttxxxtthhxtxhhtthttxtxtttthhhhtthththxhhthtttthtthxthththhttthhtthhxhhtthxxthhtttthttththttxxthtttxxxxhhxt","Marathon-MSc"
"SjoerdTerpstra",33,"1CAD","t","httthhthxhxhtthhhhhxtxhhhhxthxhhthhthththhhhhttthtthhhhhttttthhhhhthtthhhhhhhthhhtxthhtttxhthxxttttthttxhtthttt","Marathon-MSc"
"SjoerdTerpstra",34,"1CAD","h","hhhtthhtxxtthtthhhthtttxhthtttxhtthhhhhhhhthxthhtxhthtttththhttttttthtxttxthhhtthtxthtthtththxhtthhhththxhhtthh","Marathon-MSc"
"SjoerdTerpstra",35,"1CAD","h","hhthhtxtthtxxxxxhthhhhhhxhhhttttththxxxhhxtththtththtththhthhttttttthtthxttthtxhthhthhtththtxttttththtttthhtttthhh","Marathon-MSc"
"SjoerdTerpstra",36,"1CAD","t","hhthttxhththththhhtxxhhhxhtxtxhhhhhhhhhthhhththtttththtxththhttxhhthhxtttxtthtttttthhthxtttxxxhhtthhhthttthhthttth","Marathon-MSc"
"SjoerdTerpstra",37,"1CAD","t","xhthhtthhttthxtthxtxtttxthhttthhthhhhtthhhthhtxhthhhhttxthhththtthxhthtthtttththhxthhxttthhhthhtxxttthxhhxhhththth","Marathon-MSc"
"SjoerdTerpstra",38,"1CAD","t","xthhhttthtththtxttthhxthxhxttthtttthhthtththxhhtthhhhxhhtthxtthhhxhthttttxhthttththxhthhhthhhthxttthtttxtththxttht","Marathon-MSc"
"SjoerdTerpstra",39,"1CAD","t","thhthhthtththhhxtxhhtthhxhttthtxhhxhhhtthttxtxttttthhthhxthxthhhhthxhhhxttthhhhhhththtttthhxhhttxhxtxhtthttththxthhh","Marathon-MSc"
"SjoerdTerpstra",40,"5SEK","h","hhxtttxthhthxthhtthhtttttxthththtttttthhhhthhtthxtttthththhthhxxxxhxhtttthtthtthththxhtthhtthttthxhhxhttthxhxtthttxt","Marathon-MSc"
"SjoerdTerpstra",41,"5SEK","h","tthttttxttththththhtthhthxthtxthhttxhhttthhhhhhhthhtthxxttttttttxxhttxttttttxxxthhhhhhtthtthhxtttthtxtthhttthtthhh","Marathon-MSc"
"SjoerdTerpstra",42,"5SEK","h","httxhtxttttxthhhhthxhhxhtthhhttththtxxhxhhhhxthhhththttttxhthhthhxxtxhtttttxttththxhhtttthhthtththtthxhttthththtxhthh","Marathon-MSc"
"SjoerdTerpstra",43,"5SEK","t","hhhthhxhhttthhthttttthhthhtxhhhtththhxhxhhtttthtthhhhhtthtthxthhthhhhtttxtxthhttthtthhhhthxhthhxhhhhthhhhhhht","Marathon-MSc"
"SjoerdTerpstra",44,"5SEK","t","hxhhttthttthhhhxhthxxtttthhthhttthhthhthxhxhhtttthhhthxhththxhthththhxhththhththhhhxhtttttxttttttxtttthththhxhtht","Marathon-MSc"
"SjoerdTerpstra",45,"5SEK","h","thtttttthxthtthhhhthtxthxhhhhhhtthtthhthhhhhhthhthhhhhhhtththxtxthxhthhhhthtxhthtthhhxhttthhthhhxhthtththtttt","Marathon-MSc"
"SjoerdTerpstra",46,"5SEK","t","hhhhtxxttthtxhtthhhthxhhhthttxxhthhxtththhttthttttthhhthhhxthhhttxttthhhthttthxhhthththhhhtttththhxthhththxhthxhh","Marathon-MSc"
"SjoerdTerpstra",47,"5SEK","h","hhhthtxhhththhhtthtxhthhhhhtxthhthtttxhhhhhhhhhttthtxtxthhhttththhhhttthtxhhthtthxhhhhhtttthttxxttxhthttttxtxtttt","Marathon-MSc"
"SjoerdTerpstra",48,"5SEK","t","hthhhhhhhhhthththhthxtthhhtthtxththxhhtxhhxthtxhthtthttththtttththhhttthhtxhhthhhxthhhhthtttthxthhhthhttthxtht","Marathon-MSc"
"SjoerdTerpstra",49,"5SEK","t","hhhhtthhhhxhhhxhhhtttxtttthhxhtxttxhthhhthhhtthhtxhhhhhthhhttthttthhthhtthxhttttthhthhhttththttxhhttttthhhhth","Marathon-MSc"
"SjoerdTerpstra",50,"0.50RON","t","hthththhthxthxhhhtthxthttxhttthxthhtthhthththhhxtthhtthhttttthhtxhhhthtthxthttttthhthxhhtxxxhttthhhhhhxthhhtttthxh","Marathon-MSc"
"TheresaLeidinger",1,"2EUR","t","hxtthxhhxxtxxthhhtttttthhhxxxthxtttxhtthxhhxthtxttxthhththhhhhhhxxxhtthxhxtxtthhhttthhxhhhhtththtttthththtthtxhhtthhhthhtth","Marathon-MSc"
"TheresaLeidinger",2,"2EUR","t","xxthhhhhtxhhxhttttthttxhhxxtthxxhththhthtthtthhhxhhttxhhxhhththhhhtthtxtxtxhhhxththhttxhtttxhxthxtthtxttxxtthththhhhhhhhhhh","Marathon-MSc"
"TheresaLeidinger",3,"2EUR","h","thtthxhxhhxhhxxtthhhtthhthhhtthtthhhthhhtthhtttttxthhxttthhhthhhhththhhhxtthhtthhxhthxhtthhthhtxhthhtthhhhthhxht","Marathon-MSc"
