"person","sequence_id","coin","start","sequence","dataset"
"ThomasBastelica",39,"1CHF","t","hhttthtxxhththttththhtthhtthtthhtthhhhhttthttxtttttthhhhhhthhhhxhthhhthhtthhthtxhhtthttththttthttxhhtthhhh","Marathon-PhD"
"ThomasBastelica",40,"1CHF","h","hthhttthhhthhhhthhtthhthhttxhhtthtthttththhtththhthttxthhtthttttttthttthtththhhhhttththtththththhhhtth","Marathon-PhD"
"ThomasBastelica",41,"1CAD","t","hhhhhtttttttthhhtthttthtthhhthhthhtttttthxhhhhhthhthtxhtththtthhhthttthhhhhhtthththhhhhhhhhhhttththhhh","Marathon-PhD"
"ThomasBastelica",42,"1CAD","h","xhhtthxthhhhhhthhhtthhhthttththhththhthtttttttxhthttttthhhtthhhthhhththtthhhhtthhttththhhtththhhtttthth","Marathon-PhD"
"ThomasBastelica",43,"1CAD","h","htttttttttttthttthhhtttthtttttthhthtthtxhhhtttthhthtthhhtththhhthhhxhhhthtthttthhhhhhtththttththththtt","Marathon-PhD"
"ThomasBastelica",44,"1CAD","h","thhhtxhhthhhthtthttttthhhthxhhtthhttththththhththxttththhtttthhttthhththtthhhxtxhtttttttttthhhhhhhthtthtt","Marathon-PhD"
"ThomasBastelica",45,"1CAD","h","txtthhthhthtttththhxthhththhhhthhthtthhxhhhhhhhhtthhhhhthhhhtttthtthtxhttthhhhththhxhthttthhthttththhttth","Marathon-PhD"
"ThomasBastelica",46,"1CAD","t","hhthhhtttttthhthhttthhtxthhhhhthtxthhhtthhhhtthhhthhhtthhhhhhtththhhhthhththhtttxhtthhhhxhhhthhtxttthtttt","Marathon-PhD"
"ThomasBastelica",47,"1CAD","t","tthhhththtthhtthhttttxhthhhxtththhhththhhhhhhthhhtthttththhthhtttttttttttxthhhhtttthtttthhhhhthththhhxth","Marathon-PhD"
"ThomasBastelica",48,"1CAD","t","ttttthhtththtthtttththhthththhttthhhhttthtththhhhhhhhtthhtththhtthhhhthhtthhthtttxthhhhtttthhhththttt","Marathon-PhD"
"ThomasBastelica",49,"1CAD","t","ttththtthhtthhhttthhhhhthhhtthththhthtttthhthhthhhthhhtxhthtthttthhxhtthhhththxhxtttththxthhththhhhhhttht","Marathon-PhD"
"ThomasBastelica",50,"1CAD","t","thhthhhhhthhhhhhthhtthhttthxtthtthtththhhhhthtttthttthhhhthhhhttthttththhthttthtthhxhtthhhthththttxttht","Marathon-PhD"
